"cboocupacao2002";"nome_cbo_ocupacao";"mediana_viculos";"mediana_rendimentos";"vinculos_ultimo_ano";"media_rendimento_ultimo_ano";"media_salario_hora_ultimo_ano";"vinculos_primeiro_ano";"media_rendimento_primeiro_ano";"media_salario_hora_primeiro_ano";"variacao_rendimentos";"variacao_vinculos";"codigo_cbo";"cbo";"tipo_emprego"
"""122710""";"Diretor de produtos bancários";"2,0";"93230,245968284493";"3";"68709.0022631631";"511.640782012451";"2";"90204,416313685098";"512,52509269139148";"-0.263018116604167";"0.5";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""122720""";"Diretor de câmbio e comércio exterior";"1,0";"6169,168485916130";"null";"null";"null";"1";"6169,168485916130";"35,05209366997800";"null";"null";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""122735""";"Diretor de crédito imobiliário";"1,0";"48474,792688605448";"null";"null";"null";"1";"48580,488168676697";"303,62805105423001";"null";"null";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""122750""";"Diretor de recuperação de créditos em operações de intermediação financeira";"5,0";"28730,167198318399";"null";"null";"null";"5";"25038,296891045622";"142,26305051730475";"null";"null";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123105""";"Diretor administrativo";"503,5";"18371,246889110305";"382";"15119.6100923622";"94.2411817192176";"530";"20793,523205705933";"123,61575189004050";"-0.176995977266819";"-0.241310824230387";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123110""";"Diretor administrativo e financeiro";"166,0";"27360,201136658376";"169";"21349.6471122118";"132.8953124916";"153";"23165,984362187508";"140,43028368292229";"-0.219682377129653";"0.0180722891566265";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123115""";"Diretor financeiro";"61,5";"20321,501533333842";"58";"17253.6070165351";"104.43910788862";"58";"26198,592149852200";"157,21648139302781";"-0.150967905189803";"-0.056910569105691";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123205""";"Diretor de recursos humanos";"13,0";"19110,351667440940";"18";"17802.6092477148";"108.946367117047";"13";"9275,901098297345";"64,16428556108711";"-0.0684311017653424";"0.384615384615385";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123210""";"Diretor de relações de trabalho";"2,0";"20758,704118672980";"1";"19848.6882767438";"124.054301729649";"5";"18753,103482488521";"110,17715653859149";"-0.0438377962673786";"-0.5";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123305""";"Diretor comercial";"160,5";"26825,798877025780";"119";"18821.0600588433";"114.748015004473";"144";"29087,813986332214";"170,58449245871910";"-0.298397033947717";"-0.258566978193146";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123310""";"Diretor de marketing";"24,0";"19487,885672018710";"23";"24166.6496727003";"151.232230557977";"24";"13754,545284332111";"81,37038300169678";"0.240085768124115";"-0.0416666666666666";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123405""";"Diretor de suprimentos";"17,5";"3520,748721471478";"16";"3113.31778474064";"17.8944092086443";"20";"13672,071784355323";"82,48838267383584";"-0.115722810391466";"-0.0857142857142857";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123410""";"Diretor de suprimentos no serviço público";"6,0";"19649,946351128609";"null";"null";"null";"5";"19649,946351128609";"122,81216469455374";"null";"null";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123605""";"Diretor de tecnologia da informação";"37,0";"23880,749013650980";"48";"13493.1262229842";"83.0865356109478";"28";"25413,643545416868";"153,13026310652467";"-0.434978935741457";"0.297297297297297";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123705""";"Diretor de pesquisa e desenvolvimento (p&d)";"25,5";"24629,107101084446";"22";"24091.5054356912";"144.689525285682";"24";"27717,971187746403";"163,82338642898841";"-0.0218278991271114";"-0.137254901960784";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123805""";"Diretor de manutenção";"18,0";"14513,591135778846";"18";"14729.8980176956";"88.8255030376171";"16";"18034,997490428374";"102,47157665016130";"0.0149037464190069";"0";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""131105""";"Diretor de serviços culturais";"36,0";"21924,551893431752";"37";"31521.059132098";"213.457023823608";"28";"22404,644468845629";"171,95660439868709";"0.437705969331177";"0.0277777777777777";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131110""";"Diretor de serviços sociais";"9,0";"16329,548459154885";"9";"11252.7626134416";"94.6069836089596";"8";"13483,857308481669";"78,97331514891074";"-0.310895666124009";"0";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131115""";"Gerente de serviços culturais";"124,0";"8604,514100519074";"91";"9382.485984627";"58.1356740557125";"176";"10410,297338450528";"59,92605949446345";"0.0904143888916393";"-0.266129032258065";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131120""";"Gerente de serviços sociais";"116,5";"19407,521455292881";"140";"18199.4438973729";"113.019366690344";"62";"12952,125012750903";"81,30773894420632";"-0.0622479053135624";"0.201716738197425";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131205""";"Diretor de serviços de saúde";"26,5";"24053,185568349254";"30";"27783.1081403601";"165.211383925114";"21";"16572,748136980004";"105,65984750665915";"0.155069795699696";"0.132075471698113";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131210""";"Gerente de serviços de saúde";"182,5";"11469,313523606026";"428";"11746.9164516443";"91.2243134735436";"112";"11576,162828297032";"70,73268260370158";"0.0242039706619639";"1.34520547945205";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131305""";"Diretor de instituição educacional da área privada";"260,5";"13435,429454528108";"319";"11998.3929005889";"72.2302261179897";"198";"13906,037533803044";"84,23358393114037";"-0.106958736138863";"0.224568138195777";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
