"cboocupacao2002";"nome_cbo_ocupacao";"mediana_viculos";"mediana_rendimentos";"vinculos_ultimo_ano";"media_rendimento_ultimo_ano";"media_salario_hora_ultimo_ano";"vinculos_primeiro_ano";"media_rendimento_primeiro_ano";"media_salario_hora_primeiro_ano";"variacao_rendimentos";"variacao_vinculos";"codigo_cbo";"cbo";"tipo_emprego"
"""122610""";"Diretor de operações de serviços de armazenamento";"2,0";"30896,63209434041";"2";"43321.0064409396";"246.142082050793";"2";"21163,67522251780";"120,24815467339674";"0.402127141516991";"0";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123305""";"Diretor comercial";"116,0";"33367,45169099074";"91";"22260.0425225071";"136.122574136214";"97";"37285,64731966618";"217,97027534752843";"-0.332881553897107";"-0.21551724137931";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""123405""";"Diretor de suprimentos";"4,5";"7574,71908786441";"6";"5030.87453341255";"28.5845143943895";"8";"29992,24371836893";"182,42586723845676";"-0.335833517381179";"0.333333333333333";"""12""";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"Geral"
"""131105""";"Diretor de serviços culturais";"32,0";"24044,53660648320";"33";"34319.4457942637";"233.435803412422";"20";"28937,46499551570";"225,94695738411551";"0.427328226613028";"0.03125";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131110""";"Diretor de serviços sociais";"8,0";"17798,31416890729";"9";"11252.7626134416";"94.6069836089596";"8";"13483,85730848167";"78,97331514891074";"-0.36776244611416";"0.125";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131115""";"Gerente de serviços culturais";"73,0";"11188,59610923252";"71";"10946.0595783736";"68.3790781962033";"94";"14619,62365013492";"84,52018317492082";"-0.0216771191390875";"-0.0273972602739726";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""131120""";"Gerente de serviços sociais";"102,0";"21061,80417275356";"122";"20033.958310908";"124.523406117779";"47";"15151,55582753625";"95,07329966016927";"-0.0488014157483837";"0.196078431372549";"""13""";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Geral"
"""141115""";"Gerente de produção e operações agropecuárias";"7,5";"6964,11045361544";"11";"6698.41812937362";"40.4937218509952";"5";"7229,80277785726";"41,07842487418887";"-0.0381516528222048";"0.466666666666667";"""14""";"GERENTES";"Geral"
"""141305""";"Gerente de produção e operações da construção civil e obras públicas";"62,5";"23091,37637879953";"50";"11446.2439812772";"65.3938666877236";"135";"28323,84827125116";"161,31442325445914";"-0.504306551783284";"-0.2";"""14""";"GERENTES";"Geral"
"""141405""";"Comerciante atacadista";"102,0";"4167,66502108820";"27";"4583.09407381855";"27.7720910898757";"199";"3985,69265587201";"22,68520338202675";"0.099679089041055";"-0.735294117647059";"""14""";"GERENTES";"Geral"
"""141410""";"Comerciante varejista";"508,0";"3387,42205026014";"540";"3350.09469142452";"19.2007549511222";"329";"3211,69869910819";"18,39452042203171";"-0.011019400087082";"0.0629921259842521";"""14""";"GERENTES";"Geral"
"""141505""";"Gerente de hotel";"95,0";"7271,79425707966";"37";"7407.54387378213";"42.1595248876496";"37";"9774,34579249144";"60,45167494096876";"0.0186679672035974";"-0.610526315789474";"""14""";"GERENTES";"Geral"
"""141525""";"Gerente de turismo";"5,0";"6152,59981140398";"3";"6709.48979476399";"38.1221011066136";"3";"3717,40383698004";"21,12161271011383";"0.0905129539431135";"-0.4";"""14""";"GERENTES";"Geral"
"""141615""";"Gerente de logística (armazenagem e distribuição)";"91,5";"10555,29654867418";"92";"10448.5798989853";"60.0571119227782";"53";"10662,01319836306";"61,64764196299304";"-0.01011024647169";"0.00546448087431695";"""14""";"GERENTES";"Geral"
"""141715""";"Gerente de câmbio e comércio exterior";"4,0";"25762,68184862188";"4";"30078.5446867001";"198.560310430969";"1";"49044,95800934970";"278,66453414403202";"0.167523818499861";"0";"""14""";"GERENTES";"Geral"
"""142105""";"Gerente administrativo";"2510,5";"13866,43048528808";"2447";"11225.2825268477";"69.2530440575749";"2347";"16977,00537633009";"103,54982357765752";"-0.190470645004321";"-0.0252937661820355";"""14""";"GERENTES";"Geral"
"""142110""";"Gerente de riscos";"65,0";"12315,79256346166";"102";"11685.1096072827";"77.7575973156473";"32";"9164,61841909656";"53,69403626506067";"-0.0512092870133328";"0.569230769230769";"""14""";"GERENTES";"Geral"
"""142120""";"Tecnólogo em gestão administrativo- financeira";"36,0";"9772,92767912653";"119";"9607.03584410619";"59.4843695198014";"6";"10064,51856055660";"57,18476454861692";"-0.0169746303735228";"2.30555555555556";"""14""";"GERENTES";"Geral"
"""142305""";"Gerente comercial";"855,5";"10036,99645415465";"851";"8710.29855745324";"51.7949318962343";"648";"13183,26274927708";"77,06516198581160";"-0.132180767698911";"-0.00526008182349502";"""14""";"GERENTES";"Geral"
"""142310""";"Gerente de comunicação";"193,0";"16066,11795980476";"202";"15716.6624736757";"97.8187604675415";"139";"17082,62479308883";"104,65134132410881";"-0.0217510843007251";"0.0466321243523315";"""14""";"GERENTES";"Geral"
"""142415""";"Gerente de almoxarifado";"6,5";"6170,53939150879";"2";"7056.9721610524";"41.3444036735856";"7";"5204,14161701030";"29,56898646028580";"0.143655637425057";"-0.692307692307692";"""14""";"GERENTES";"Geral"
"""142535""";"Tecnólogo em gestão da tecnologia da informação";"128,5";"7745,85233342618";"167";"7746.19996175087";"47.1708630401051";"21";"8519,42420037642";"49,28534172543689";"4.48792863241287e-05";"0.299610894941634";"""14""";"GERENTES";"Geral"
"""142705""";"Gerente de projetos e serviços de manutenção";"121,0";"13935,60222440670";"115";"12571.117592647";"74.8843834618311";"79";"13815,78753167350";"80,78803064916916";"-0.0979135748701246";"-0.0495867768595041";"""14""";"GERENTES";"Geral"
"""142710""";"Tecnólogo em sistemas biomédicos";"12,5";"8933,23464927319";"13";"8934.07574129785";"55.2762799024428";"3";"3792,65626812213";"21,54918334160300";"9.41531323963574e-05";"0.04";"""14""";"GERENTES";"Geral"
"""201205""";"Pesquisador em metrologia";"1,0";"3019,15273738542";"null";"null";"null";"1";"1453,11336369929";"8,25632593010959";"null";"null";"""20""";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"Geral"
"""201225""";"Especialista em materiais de referência metrológica";"1,0";"5394,22281831757";"null";"null";"null";"1";"2570,48686913172";"14,60503902915750";"null";"null";"""20""";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"Geral"
"""204105""";"Perito criminal";"456,0";"33542,91850415642";"281";"24554.1052384309";"153.463157740193";"428";"34645,43946602175";"216,53399666263596";"-0.267979462330078";"-0.383771929824561";"""20""";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"Geral"
"""212305""";"Administrador de banco de dados";"300,0";"10308,96880826566";"307";"10306.4802972332";"62.0170472098427";"236";"10311,45731929812";"60,17109783811274";"-0.000241392818111974";"0.0233333333333334";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""212310""";"Administrador de redes";"261,0";"8851,28993188260";"306";"15743.3939232224";"97.3235461246827";"136";"9222,81906147658";"55,13617540911408";"0.778655319662988";"0.172413793103448";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""212315""";"Administrador de sistemas operacionais";"192,5";"10038,88560152813";"348";"15096.1705803754";"95.8092214680315";"155";"10045,90679836260";"62,42388430968963";"0.503769559648873";"0.807792207792208";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""212320""";"Administrador em segurança da informação";"113,0";"9810,46320601990";"203";"9842.61155832693";"60.8993739492893";"10";"10461,19438054308";"64,69509332152602";"0.00327694540328127";"0.79646017699115";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""212405""";"Analista de desenvolvimento de sistemas";"7707,0";"12636,27207534713";"9286";"12879.5885675471";"80.4174643980634";"6610";"12078,66692237237";"72,16774920442222";"0.0192554014941391";"0.204878681717919";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""212410""";"Analista de redes e de comunicação de dados";"4004,0";"23369,81234854682";"4066";"20221.3296479755";"126.608790552167";"4046";"23787,76845385494";"147,94777045356349";"-0.134724346674831";"0.0154845154845156";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""214010""";"Tecnólogo em meio ambiente";"10,0";"5329,68551673661";"7";"5766.9090863425";"34.3416465079369";"3";"22374,18032331540";"139,83862702072133";"0.0820355287817434";"-0.3";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""214120""";"Arquiteto paisagista";"7,5";"9187,60748547845";"8";"10361.5529113332";"63.9368344768263";"3";"14012,55790382119";"79,61680627171157";"0.127774878031117";"0.0666666666666667";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""214270""";"Engenheiro civil (transportes e trânsito)";"140,0";"19873,26691005379";"127";"21587.2437788903";"134.331635368913";"176";"19083,91143328248";"119,19923366037595";"0.0862453504294964";"-0.0928571428571429";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""214280""";"Tecnólogo em construção civil";"4,0";"6851,66844528128";"9";"7813.52841943782";"49.4314737618604";"3";"6066,04626491961";"34,46617195977046";"0.140383321498717";"1.25";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""214360""";"Tecnólogo em eletricidade";"6,5";"10160,23540551693";"4";"12622.1847545192";"78.6702598011868";"7";"9723,76992501904";"60,12789660931058";"0.242312234976905";"-0.384615384615385";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""214365""";"Tecnólogo em eletrônica";"42,5";"3580,08414781187";"21";"3626.93420548072";"23.1545755000694";"55";"2953,75798956340";"17,56938857178114";"0.013086300694213";"-0.505882352941176";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""214435""";"Tecnólogo em fabricação mecânica";"1,0";"14067,13859829700";"1";"14886.3075468166";"93.0394221676038";"1";"7325,95612334191";"45,78722577088690";"0.0582328056836501";"0";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""214615""";"Tecnólogo em metalurgia";"1,0";"6459,32504370371";"1";"9970.10673356554";"56.6483337134406";"1";"6459,32504370371";"53,82770869753100";"0.54352144629786";"0";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""214930""";"Tecnólogo em produção industrial";"6,0";"4582,63750005496";"9";"2488.49166054903";"14.9308983527626";"2";"8412,25244252653";"49,24368954508185";"-0.456973923746055";"0.5";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""214935""";"Tecnólogo em segurança do trabalho";"10,0";"3735,55430620264";"16";"3434.27575586369";"20.6389733105367";"10";"3777,48811071704";"21,91186308920757";"-0.0806516317641806";"0.6";"""21""";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"Geral"
"""222105""";"Engenheiro agrícola";"62,0";"19885,85491798676";"9";"22234.3480192553";"138.436159427115";"61";"18304,55245630044";"113,51958398258581";"0.118098674206074";"-0.854838709677419";"""22""";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"Geral"
"""222115""";"Engenheiro de pesca";"1,0";"17291,04399240660";"null";"null";"null";"1";"17260,71650674470";"107,87947816715500";"null";"null";"""22""";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"Geral"
"""222120""";"Engenheiro florestal";"72,5";"19258,49287023215";"54";"19764.541867071";"118.499402927309";"88";"19061,44304124002";"116,84739825361912";"0.026276666624367";"-0.255172413793103";"""22""";"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS";"Geral"
"""251205""";"Economista";"718,5";"19692,56592604714";"493";"19305.7802718168";"120.627402827154";"732";"20031,03932254147";"123,31095648415317";"-0.0196412014403214";"-0.313848295059151";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""251215""";"Economista financeiro";"254,5";"14150,92822649824";"250";"10544.4955023618";"67.2343469303197";"296";"13900,58932910703";"88,01038534161363";"-0.254854852375215";"-0.0176817288801572";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""252105""";"Administrador";"15413,5";"16995,21453973010";"15683";"16082.1252581107";"100.528113188442";"12020";"18337,05326141692";"113,71024708522341";"-0.0537262580289809";"0.0174846725273299";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""252305""";"Secretária(o) executiva(o)";"1922,0";"10505,96131566335";"2168";"10357.794692897";"64.2197973057793";"1714";"10397,20592817383";"64,51604963966257";"-0.0141030999748156";"0.127991675338189";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""252310""";"Secretário  bilíngüe";"148,0";"7095,14320009771";"147";"6752.89137835546";"40.6738838654953";"117";"8272,50239477626";"52,32226281661703";"-0.048237479088165";"-0.0067567567567568";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""252315""";"Secretária trilíngüe";"34,0";"9309,60949995956";"35";"9014.82271738159";"60.7072022250524";"33";"9796,50298229206";"58,17918959682966";"-0.0316647849277939";"0.0294117647058822";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""252405""";"Analista de recursos humanos";"902,0";"8068,99575349489";"1164";"7417.49757854603";"46.2074562589935";"614";"9279,21606669291";"56,88354540840368";"-0.080740924255249";"0.290465631929047";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""252545""";"Analista financeiro (instituições financeiras)";"2521,5";"28412,13966360974";"2039";"25545.5594854789";"160.127519525175";"2547";"30272,16242156233";"188,93002950517652";"-0.100892794842986";"-0.191354352567916";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""252605""";"Gestor em segurança";"15,0";"9284,30323541080";"20";"10169.5809111033";"62.5207525863792";"3";"9301,35243349747";"55,06977963672660";"0.0953520854764855";"0.333333333333333";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""253110""";"Redator de publicidade";"133,0";"8811,43443453903";"139";"7149.40009950075";"45.5560514283618";"143";"8642,72115676882";"54,31657452546412";"-0.18862244818204";"0.0451127819548873";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""253115""";"Publicitário";"358,0";"8233,46049631752";"418";"9701.0293019976";"61.3196930397657";"335";"6622,78417083162";"38,72213471575482";"0.178244470394492";"0.167597765363128";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""253120""";"Diretor de mídia (publicidade)";"160,0";"7536,09615443291";"147";"6969.78969899543";"42.1894374662542";"2273";"10163,62205144610";"59,67844500735961";"-0.0751458638308852";"-0.08125";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""253125""";"Diretor de arte (publicidade)";"138,0";"8513,07381836055";"65";"5821.74230515613";"34.0956538405783";"469";"8023,23899726172";"47,70598891373081";"-0.316140981580577";"-0.528985507246377";"""25""";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"Geral"
"""261305""";"Arquivista";"413,0";"10080,92436623197";"340";"11435.3615096516";"72.0121647386002";"413";"8421,18684493760";"52,41642729862659";"0.134356443339325";"-0.176755447941889";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""261310""";"Museólogo";"8,5";"8528,47374038427";"13";"7294.8580777524";"43.7578652348505";"6";"13829,75915817116";"83,65684405404632";"-0.144646709386044";"0.529411764705882";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""261425""";"Intérprete de língua de sinais";"41,0";"3447,15047588673";"67";"3246.42003131841";"22.974715656855";"2";"2365,02785368202";"20,86831914101325";"-0.0582308332555996";"0.634146341463415";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""261805""";"Fotógrafo";"46,0";"7009,59514238632";"32";"7039.77377992585";"42.7982429551653";"68";"5511,23624321680";"34,56567160416086";"0.0043053324659279";"-0.304347826086957";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262105""";"Produtor cultural";"36,5";"5644,16877781710";"36";"6033.11844256376";"41.4066332630551";"23";"5524,25121209876";"45,54001537693137";"0.0689117707243851";"-0.0136986301369864";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262110""";"Produtor cinematográfico";"23,0";"10791,10665122371";"5";"3871.2475890623";"23.1717203061768";"46";"10639,63482224417";"65,73354349710286";"-0.641255738249672";"-0.782608695652174";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262115""";"Produtor de rádio";"19,0";"4340,88851779443";"12";"3490.97565157648";"24.1314627705078";"18";"4667,97464134582";"32,56030139566918";"-0.1957923735507";"-0.368421052631579";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262120""";"Produtor de teatro";"2,5";"3205,56448453344";"2";"3426.42901377924";"19.4683466692003";"3";"3296,64940966143";"18,73096255489450";"0.0689003544653228";"-0.2";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262125""";"Produtor de televisão";"131,0";"12772,36596189518";"60";"12983.53958242";"89.330540537995";"88";"12561,19234137036";"86,28599816300252";"0.0165336337178899";"-0.541984732824427";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262130""";"Tecnólogo em produção fonográfica";"2,5";"11519,66005289176";"null";"null";"null";"2";"7756,15280575981";"53,86217226222080";"null";"null";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262135""";"Tecnólogo em produção audiovisual";"17,5";"6022,06060894492";"30";"5969.9320653588";"36.7801779220082";"3";"7359,01829667198";"67,75660582205147";"-0.00865626352360016";"0.714285714285714";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262330""";"Diretor de arte";"36,5";"6217,65534397562";"11";"5835.36335886265";"33.7365716420658";"36";"6801,40305616733";"39,52844407115519";"-0.0614849109453092";"-0.698630136986301";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262405""";"Artista (artes visuais)";"42,0";"4068,93694129204";"34";"3615.2466353194";"20.7665964637159";"74";"4037,75597349193";"27,19939286163204";"-0.111500943002715";"-0.19047619047619";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262410""";"Desenhista industrial gráfico (designer gráfico)";"400,0";"5550,82823631462";"616";"5584.25568512402";"33.9041736933872";"277";"6097,02887003604";"36,80356362343215";"0.00602206506602188";"0.54";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262420""";"Desenhista industrial de produto (designer de produto)";"10,0";"6024,47920310524";"32";"6243.8967547454";"36.2940285728256";"2";"2046,87012560002";"11,62994389545468";"0.0364209991009781";"2.2";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262425""";"Desenhista industrial de produto de moda (designer de moda)";"9,5";"3249,53175309550";"11";"3245.39834917449";"18.7436363299203";"3";"3253,66515701651";"18,48673384668470";"-0.00127199985569304";"0.157894736842105";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262605""";"Compositor";"1,0";"4763,81476824530";"null";"null";"null";"1";"4763,81476824530";"54,13425873006030";"null";"null";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262610""";"Músico arranjador";"10,5";"2473,77147847439";"6";"2455.14804017296";"13.94970477371";"7";"2189,72921749680";"12,44164328123183";"-0.0075283584047604";"-0.428571428571429";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262615""";"Músico regente";"10,0";"4570,42817117131";"8";"4628.39038546986";"42.9236575598195";"12";"5563,30044671700";"38,16518586726621";"0.0126820096778135";"-0.2";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262705""";"Músico intérprete cantor";"16,0";"3321,10590491008";"9";"1973.33513570919";"23.9681027966539";"21";"4973,85781861162";"34,15691358116764";"-0.4058198707871";"-0.4375";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262710""";"Músico intérprete instrumentista";"14,0";"2542,94920441932";"11";"2579.00682645529";"25.0293025321146";"14";"2958,03672630798";"19,15618920015607";"0.0141794503693986";"-0.214285714285714";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""262905""";"Decorador de interiores de nível superior";"11,0";"6390,05642556324";"14";"8373.54848535864";"47.5769800304468";"8";"6862,48234633072";"38,99137696778820";"0.310402902212334";"0.272727272727273";"""26""";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"Geral"
"""271105""";"Chefe de cozinha";"24,0";"4627,88805968858";"35";"3693.88721412432";"21.4036230515167";"10";"4601,62390143474";"26,96610144171910";"-0.20182010314811";"0.458333333333333";"""27""";"PROFISSIONAIS EM GASTRONOMIA";"Geral"
"""271110""";"Tecnólogo em gastronomia";"3,0";"3171,07174047281";"2";"4277.88564155911";"24.3061684179495";"3";"12610,64292636199";"71,65138026342034";"0.349034645593125";"-0.333333333333333";"""27""";"PROFISSIONAIS EM GASTRONOMIA";"Geral"
"""300105""";"Técnico em mecatrônica - automação da manufatura";"25,0";"4861,58287863764";"51";"4776.86647278407";"27.8226418928019";"27";"3120,02268859382";"17,72740163973763";"-0.0174256837676929";"1.04";"""30""";"TÉCNICOS POLIVALENTES";"Geral"
"""300110""";"Técnico em mecatrônica - robótica";"2,0";"4165,32251317567";"5";"4162.25244805949";"49.1106625510651";"1";"4015,47749432455";"22,81521303593490";"-0.000737053398980447";"1.5";"""30""";"TÉCNICOS POLIVALENTES";"Geral"
"""300305""";"Técnico em eletromecânica";"117,0";"5667,18454581302";"149";"5034.31465939598";"29.033451080168";"121";"5796,59645411934";"33,26560389731168";"-0.1116727153141";"0.273504273504273";"""30""";"TÉCNICOS POLIVALENTES";"Geral"
"""301105""";"Técnico de laboratório industrial";"82,5";"4828,75565948736";"129";"4821.65008468249";"29.3949734108534";"79";"5428,45308517011";"33,73788523951434";"-0.00147151260199174";"0.563636363636364";"""30""";"TÉCNICOS POLIVALENTES";"Geral"
"""301110""";"Técnico de laboratório de análises físico-químicas (materiais de construção)";"78,5";"3625,04305561495";"95";"3271.21721272643";"19.3397389907144";"110";"4490,64040458603";"25,92376996045034";"-0.0976059697664751";"0.210191082802548";"""30""";"TÉCNICOS POLIVALENTES";"Geral"
"""301115""";"Técnico químico de petróleo";"2,0";"16174,41273256815";"null";"null";"null";"2";"12848,51863732794";"80,30324148329956";"null";"null";"""30""";"TÉCNICOS POLIVALENTES";"Geral"
"""311105""";"Técnico químico";"213,5";"9169,30834794038";"242";"6360.09579415264";"38.4826610548718";"212";"9525,34285400505";"58,64836058630529";"-0.306371260207292";"0.133489461358314";"""31""";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Geral"
"""311110""";"Técnico de celulose e papel";"10,0";"4155,57199707355";"4";"1814.11295741557";"10.3074599853158";"28";"3679,06624936831";"21,14826968825424";"-0.563450480777829";"-0.6";"""31""";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Geral"
"""311115""";"Técnico em curtimento";"1,0";"1153,57202236076";"null";"null";"null";"1";"1065,89522173329";"13,32369027166610";"null";"null";"""31""";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Geral"
"""311205""";"Técnico em petroquímica";"2,0";"2930,73066448414";"2";"1773.3582200113";"10.0758989773369";"2";"3077,59251867403";"17,48632112882965";"-0.394909180327755";"0";"""31""";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Geral"
"""311305""";"Técnico em materiais, produtos cerâmicos e vidros";"12,5";"3728,52556731394";"4";"7309.26770701653";"45.1642976453243";"4";"4039,04457476971";"24,24822538705147";"0.960364110439016";"-0.68";"""31""";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Geral"
"""311405""";"Técnico em borracha";"4,0";"3821,89029219972";"3";"3933.17443634274";"40.9957122730504";"4";"4917,95401335279";"40,18778525245923";"0.0291175663441079";"-0.25";"""31""";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Geral"
"""311410""";"Técnico em plástico";"5,0";"2239,60467777491";"9";"2438.19832072285";"13.8533995495617";"4";"2148,31867403509";"12,20635610247210";"0.0886735256979596";"0.8";"""31""";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Geral"
"""311505""";"Técnico de controle de meio ambiente";"69,5";"9458,14658777637";"88";"7851.51881801119";"48.3392077628676";"61";"10010,25656599556";"62,25520582456029";"-0.169867082821657";"0.266187050359712";"""31""";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Geral"
"""311510""";"Técnico de meteorologia";"10,5";"8843,70737780134";"3";"7221.22477154307";"45.1326548221442";"8";"8852,67323646639";"54,67065177781937";"-0.183461814931923";"-0.714285714285714";"""31""";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Geral"
"""311605""";"Técnico têxtil";"1,0";"5180,63535877906";"2";"3724.89623981125";"22.4981736380689";"2";"4347,85001479284";"26,11697420925660";"-0.280996252033243";"1";"""31""";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Geral"
