"cbo_familia";"mediana_rendimento_base";"mediana_salario_hora_base";"vinculos_base";"referencia";"mediana_rendimento_recente";"mediana_salario_hora_recente";"vinculos_recente";"nome_cbo_familia";"variacao_rendimento";"variacao_vinculos"
"2313";"4582,39710736620";"51,63866398563789";"1166";"2021";"3837,73293839541";"45,99069805129437";"1304";"Professores de nível superior no ensino fundamental de quinta a oitava série";"-0,1625053768853299552";"0,118353344768439062"
"2321";"5902,60169144004";"62,62149251100516";"1543";"2021";"5889,29903901961";"58,96180758637900";"1461";"Professores do ensino médio";"-0,0022536930519514442";"-0,053143227478937183"
"2332";"4142,77956441608";"38,93272021194203";"681";"2021";"3561,05875065532";"28,58634628618604";"749";"Instrutores de ensino profissional";"-0,1404179982824518280";"0,099853157121879699"
"2344";"3365,55617286819";"38,66831891879390";"738";"2021";"3562,97136677956";"34,49841708071800";"737";"Professores de ciências biológicas e da saúde do ensino superior";"0,0586575245728648831";"-0,001355013550135453"
"2345";"7743,40767706567";"99,54357824183919";"1853";"2021";"7026,32290753004";"84,42796295070534";"1723";"Professores na área de formação pedagógica do ensino superior";"-0,0926058396304625386";"-0,070156502968159784"
"2346";"3798,53578974248";"37,97107194711086";"557";"2021";"3930,52123777079";"37,97758204704815";"582";"Professores nas áreas de língua e literatura do ensino superior";"0,0347464010697802195";"0,044883303411131115"
"2347";"5561,19528202089";"74,51181897818367";"184";"2021";"5423,33397314936";"69,20784274282219";"162";"Professores de ciências humanas do ensino superior";"-0,0247898701412675448";"-0,119565217391304324"
"2348";"4061,66805338988";"29,68848570434060";"345";"2021";"4262,22804857738";"27,03341438711924";"369";"Professores de ciências econômicas, administrativas e contábeis do ensino superior";"0,0493787263142082544";"0,069565217391304390"
"2394";"4227,61620528552";"29,59884548163632";"2710";"2021";"3791,87241917332";"25,03422140291164";"2970";"Programadores, avaliadores e orientadores de ensino";"-0,1030708004116890342";"0,095940959409594129"
"2410";"10520,89233963234";"66,52620610604619";"2554";"2021";"10398,73536338989";"65,74574998878884";"2654";"Advogados";"-0,0116108949981634790";"0,039154267815191934"
"2512";"10478,62778234535";"63,67620748149257";"612";"2021";"9823,17528021275";"60,95393993346295";"635";"Economistas";"-0,0625513679603090234";"0,037581699346405317"
"2515";"3850,06675257413";"30,46950952483753";"903";"2021";"4671,77093878257";"38,08860095950832";"964";"Psicólogos e psicanalistas";"0,2134259583055404530";"0,067552602436323328"
"2516";"4397,23146319509";"34,98628990126930";"725";"2021";"5778,40428810343";"47,32289564820537";"793";"Assistentes sociais e economistas domésticos";"0,3141005508736089968";"0,093793103448275961"
"2521";"9192,70367664212";"55,51973844943961";"7672";"2021";"8262,60732611251";"51,09631787008041";"8234";"Administradores";"-0,1011776712538772216";"0,073253388946819653"
"2522";"7314,42590203250";"44,50790358861964";"2788";"2021";"6094,16558658142";"36,68055621611122";"2804";"Contadores e afins";"-0,1668292675043712148";"0,005738880918221057"
"2523";"4888,61206429419";"29,25983466513463";"4035";"2021";"4432,15500931711";"26,99225735694703";"4264";"Secretárias(os) executivas(os) e afins";"-0,0933715027852156654";"0,056753407682775814"
"2524";"4189,54096847646";"24,71786117719746";"1517";"2021";"4226,77596516952";"24,54825624183666";"1522";"Profissionais de recursos humanos";"0,0088876077291595301";"0,003295978905734964"
"2525";"5508,75914745163";"36,62730703543605";"1259";"2021";"5482,20239540426";"35,70318031754023";"1418";"Profissionais de administração ecônomico-financeira";"-0,0048208228634666339";"0,126290706910246131"
"2527";"3424,72887402315";"20,54333677575267";"68";"2021";"3813,29688984677";"21,89812174716356";"133";"Profissionais de planejamento, programação e controles logisticos";"0,1134594971213473968";"0,955882352941176405"
"2531";"5055,65106418132";"29,85027328392830";"669";"2021";"4117,63004280893";"24,66299759903887";"718";"Profissionais de publicidade";"-0,1855391144412936733";"0,073243647234678688"
"2532";"6111,31340555495";"40,05131084682426";"965";"2021";"6753,20449507065";"41,79046418450335";"1146";"Profissionais de comercializacão e consultoria de serviços bancários";"0,1050332468520180917";"0,187564766839378283"
"2543";"1496,52739665443";"8,57229548625268";"177";"2021";"1789,05689583739";"10,16509599907608";"269";"Auditores fiscais do trabalho";"0,1954721977271656197";"0,519774011299435124"
"2611";"9729,70261236372";"74,64688278731479";"1868";"2021";"8826,21620024813";"66,42889164693028";"1804";"Profissionais do jornalismo";"-0,0928585844923479620";"-0,034261241970021450"
"2612";"5769,34416499125";"36,39011601051996";"581";"2021";"5494,80875472038";"33,62394276349223";"610";"Profissionais da informação";"-0,0475852024805130114";"0,049913941480206558"
"2613";"2540,63139122470";"16,73407237996631";"193";"2021";"3777,44854619218";"21,53596389742063";"197";"Arquivistas e museólogos";"0,4868148757192469755";"0,020725388601036343"
"2614";"2613,21920172171";"23,70861725458192";"104";"2021";"2081,86680082451";"18,72706113055585";"143";"Filólogos,tradutores ,intérpretes e afins";"-0,2033325028941792567";"0,375000000000000000"
"2617";"6295,89881143272";"46,82397570336901";"206";"2021";"6028,50262196251";"48,20708434541926";"224";"Locutores, comentaristas e repórteres de mídias audiovisuais";"-0,0424714877857701456";"0,087378640776698990"
"2621";"5802,38293341411";"39,36675054365917";"129";"2021";"4439,06578802016";"34,18449090747155";"135";"Produtores artísticos e culturais";"-0,2349581475471110847";"0,046511627906976827"
"2624";"4070,02348481400";"24,94292110522726";"625";"2021";"4189,78110853438";"24,27982594833274";"742";"Artistas visuais,desenhistas industriais e conservadores-restauradores de bens culturais";"0,0294243077877112125";"0,187200000000000033"
"2711";"2540,67200790524";"15,15180211572610";"374";"2021";"2440,96311988540";"13,90987540958110";"408";"Chefes de cozinha e afins";"-0,0392450846506740003";"0,090909090909090828"
"3003";"3638,96445669066";"20,99137304884982";"129";"2021";"3702,91991898632";"21,32804734674759";"162";"Técnicos em eletromecânica";"0,0175751819114564611";"0,255813953488372103"
"3011";"2498,33201964012";"15,72416103678861";"177";"2021";"2926,15473292721";"17,21096342260597";"235";"Técnicos de laboratório industrial";"0,1712433375243378464";"0,327683615819209129"
"3111";"3956,06468400174";"25,42617388656005";"166";"2021";"3930,76956085874";"23,01855865470101";"186";"Técnicos químicos";"-0,0063940115148500842";"0,120481927710843317"
"3115";"6203,69894662077";"38,77311841637980";"93";"2021";"4024,41378236708";"23,41537821613798";"117";"Técnicos em controle ambiental, utilidades e tratamento de efluentes";"-0,3512880271923537467";"0,258064516129032251"
"3121";"3813,36087813736";"21,95283229666119";"888";"2021";"3504,09766105471";"20,41655872011092";"956";"Técnicos em construção civil (edificações)";"-0,0810999081822306733";"0,076576576576576683"
"3122";"12878,37731594676";"74,03079060276400";"209";"2021";"10941,05185360096";"63,36618619334635";"203";"Técnicos em construção civil (obras de infraestrutura)";"-0,1504324197697554100";"-0,028708133971291905"
"3123";"2320,95317336565";"13,18723393957753";"220";"2021";"2255,20159968616";"12,81364545276225";"260";"Técnicos em geomática";"-0,0283295563366076086";"0,181818181818181879"
"3131";"3765,23591408762";"22,12620046552016";"1555";"2021";"3550,49181074240";"21,02244664131132";"1630";"Técnicos em eletricidade e eletrotécnica";"-0,0570333727408040003";"0,048231511254019255"
"3132";"2637,89673633752";"15,76928115771287";"3885";"2021";"2237,56009350153";"13,43484342895012";"4105";"Técnicos em eletrônica";"-0,1517635763831400864";"0,056628056628056589"
"3133";"2735,85836740236";"16,04859995978707";"1815";"2021";"2679,20534716218";"15,64525513255355";"1668";"Técnicos em telecomunicações";"-0,0207075852007526651";"-0,080991735537190079"
"3134";"2366,78039377375";"13,81692436019236";"238";"2021";"2317,18198574541";"13,16580673718983";"262";"Técnicos em calibração e instrumentação";"-0,0209560667980935866";"0,100840336134453867"
"3141";"2788,53239967189";"17,01911444157028";"755";"2021";"2641,73497823095";"15,61025214409199";"787";"Técnicos mecânicos na fabricação e montagem de máquinas, sistemas e instrumentos";"-0,0526432547307716936";"0,042384105960264984"
"3143";"6235,24650262974";"37,51088913261920";"242";"2021";"5989,76422024173";"35,22993751196267";"257";"Técnicos em mecânica veicular";"-0,0393701006503075490";"0,061983471074380070"
"3144";"2814,44584185252";"16,49235038185385";"495";"2021";"2618,54582859204";"14,99790998402432";"484";"Técnicos mecânicos na manutenção de máquinas, sistemas e instrumentos";"-0,0696051813637071914";"-0,022222222222222254"
"3171";"6061,25624798839";"36,36864719366633";"1964";"2021";"6423,68504082603";"39,33946247170067";"2132";"Técnicos de desenvolvimento de sistemas e aplicações";"0,0597943360269468371";"0,085539714867617134"
"3172";"2398,28733310219";"14,74299786359919";"2362";"2021";"2228,13438309920";"13,49204929199036";"2694";"Técnicos de suporte e monitoração ao usuário de tecnologia da informação.";"-0,0709476915690895327";"0,140558848433530947"
"3180";"2027,31778263729";"11,51885103771188";"132";"2021";"2451,79951676610";"13,93067907253467";"145";"Desenhistas técnicos, em geral";"0,2093809553510714849";"0,098484848484848397"
"3181";"2487,61501836210";"14,31256654781138";"186";"2021";"2048,50168804945";"11,63921413664462";"209";"Desenhistas técnicos da construção civil e arquitetura";"-0,1765198099671261289";"0,123655913978494514"
"3185";"3428,80214684240";"19,87144720653120";"297";"2021";"3082,02766358275";"17,96703998126194";"276";"Desenhistas projetistas de construção civil e arquitetura";"-0,1011357519065372301";"-0,070707070707070718"
"3188";"2212,90119837961";"12,66880390503106";"113";"2021";"2203,59794862139";"12,58048232121770";"120";"Desenhistas projetistas e modelistas de produtos e serviços diversos";"-0,0042040963080631766";"0,061946902654867353"
"3221";"1677,18458928628";"9,89042545468315";"508";"2021";"1743,01145516683";"9,90650616836607";"542";"Tecnólogos e técnicos em terapias complementares e estéticas";"0,0392484323437256588";"0,066929133858267820"
"3222";"2457,88941059422";"15,49928573003397";"23722";"2021";"3574,02438592848";"24,11133529089541";"26096";"Técnicos e auxiliares de enfermagem";"0,4541030082653003674";"0,100075878930950157"
"3224";"1627,34792227119";"9,39669541598537";"2337";"2021";"1606,98323766776";"9,24006848067599";"2551";"Técnicos de odontologia";"-0,0125140323865166048";"0,091570389388104356"
"3241";"3676,15773129385";"37,85692215119371";"1493";"2021";"3744,23665404586";"38,07554638582422";"1662";"Tecnólogos e técnicos em métodos de diagnósticos e terapêutica";"0,0185190429051720340";"0,113194909578030911"
"3242";"2732,96878070152";"16,80167526950934";"2728";"2021";"4324,31938750572";"27,99581645151817";"2959";"Técnicos de laboratórios de saúde e bancos de sangue";"0,5822791017743456088";"0,084677419354838745"
"3250";"1728,64592352273";"9,84288547633097";"279";"2021";"1603,33235992784";"9,11446599034737";"407";"Enólogos, perfumistas e aromistas";"-0,0724923258659703196";"0,458781362007168569"
"3251";"2175,59767850069";"13,84513038834090";"263";"2021";"2067,72823522102";"12,02307150085587";"259";"Técnico em farmácia e em manipulação farmacêutica";"-0,0495815215954861221";"-0,015209125475285190"
"3252";"1903,18160215983";"11,03606640318395";"479";"2021";"2076,81580354613";"12,58030220292373";"519";"Técnicos em produção, conservação  e de qualidade de alimentos";"0,0912336485331999292";"0,083507306889352817"
"3311";"1670,07667019285";"10,54978715166203";"2240";"2021";"1693,18305000743";"10,92297374067175";"2477";"Professores de nível médio na educação infantil";"0,0138355203847702057";"0,105803571428571441"
"3312";"3540,75332315969";"30,43273029393050";"500";"2021";"2749,25359184495";"29,13734615927056";"458";"Professores de nível médio no ensino fundamental";"-0,2235399247209984841";"-0,083999999999999964"
"3331";"2352,97072239223";"14,97252167031754";"2065";"2021";"2507,47143969734";"14,24699681646217";"2118";"Instrutores e professores de cursos livres";"0,0656619803360911636";"0,025665859564164561"
"3341";"1745,57727692244";"10,88824410433825";"1595";"2021";"1693,44194003530";"9,94334035948300";"1691";"Inspetores de alunos e afins";"-0,0298671033224340299";"0,060188087774294630"
"3412";"2825,05259785480";"17,65657873659248";"147";"2021";"2834,12725322556";"17,71329533265972";"150";"Técnicos marítimos, fluviários e pescadores de convés";"0,0032122075807186068";"0,020408163265306145"
"3421";"2648,03349932220";"15,16970849552548";"555";"2021";"2646,62218794068";"15,21498254797418";"594";"Especialistas em logística de transportes";"-0,0005329658336580279";"0,070270270270270219"
"3423";"3319,54327620622";"19,70476056953494";"349";"2021";"3582,73682788669";"20,94496575518844";"389";"Técnicos em transportes rodoviários";"0,0792860733483990998";"0,114613180515759305"
"3424";"8285,67517649082";"51,78546985306762";"457";"2021";"15707,67164504194";"98,17294778151209";"465";"Técnicos em transportes metroferroviários";"0,8957624225494327241";"0,017505470459518557"
"3425";"2564,80411852531";"17,33979971262236";"1654";"2021";"1976,16570087553";"13,03703549909692";"1910";"Técnicos em transportes aéreos";"-0,2295061885615755637";"0,154776299879080925"
"3511";"4676,79027292698";"27,33116873338657";"666";"2021";"4810,49372595943";"29,39822049034243";"674";"Técnicos em contabilidade";"0,0285887211591333568";"0,012012012012011963"
"3513";"4806,70562680612";"30,04191016753825";"1231";"2021";"5442,82997728871";"34,01768735805442";"1308";"Técnicos em administração";"0,1323410251992629405";"0,062550771730300658"
"3514";"3066,66382320216";"17,92270371111013";"846";"2021";"3008,37080891971";"17,96307737879459";"1017";"Serventuários da justiça e afins";"-0,0190086092389416539";"0,202127659574468099"
"3515";"2576,25802243587";"14,63782967293106";"3980";"2021";"2442,04094775652";"13,87523265770749";"4035";"Técnicos em secretariado, taquígrafos e estenotipistas";"-0,0520976833494520841";"0,013819095477386911"
"3516";"3249,33444271190";"19,00583717073733";"977";"2021";"3181,74259207105";"18,37266637928303";"1045";"Técnicos em segurança do trabalho";"-0,0208017524303958368";"0,069600818833162714"
"3517";"2974,16803686061";"18,24044351926728";"930";"2021";"2324,33580406646";"14,78014696661423";"1301";"Técnicos de seguros e afins";"-0,2184921042592067320";"0,398924731182795700"
"3522";"9539,87185231415";"57,21894651063903";"120";"2021";"5959,75411088903";"33,86223926641492";"139";"Agentes da saúde e do meio ambiente";"-0,3752794373811917383";"0,158333333333333437"
"3532";"4435,15003566495";"27,69285060290271";"153";"2021";"5362,76427356848";"34,43063718117163";"206";"Técnicos em operações e serviços bancários";"0,2091505880171340426";"0,346405228758170036"
"3541";"2230,04143756491";"13,01000211562750";"5522";"2021";"2094,09275030376";"12,16747107314382";"4927";"Especialistas em promoção de produtos e vendas";"-0,0609624040930825117";"-0,107750814922129678"
"3542";"3821,08965220466";"22,75328640743193";"858";"2021";"3163,59387277061";"18,47570738552989";"1132";"Compradores";"-0,1720702310804721469";"0,319347319347319303"
"3548";"2729,64401528067";"16,45173370131995";"390";"2021";"2832,64788163775";"16,42096458525227";"417";"Técnicos em serviços de turismo e organização de eventos";"0,0377352745561168046";"0,069230769230769207"
"3711";"2125,16916842639";"16,17182147371848";"292";"2021";"1574,47404702565";"10,93384754878922";"455";"Técnicos em biblioteconomia";"-0,2591300163687721980";"0,558219178082191680"
"3714";"1610,11484495895";"9,17877637513385";"1855";"2021";"1545,12965488746";"8,88247362771363";"1992";"Recreadores";"-0,0403605930812647173";"0,073854447439353210"
"3721";"2382,62089918197";"15,43119564545928";"141";"2021";"2720,99759451779";"15,46021360521473";"128";"Captadores de imagens em movimento";"0,1420186885173373437";"-0,092198581560283710"
"3722";"7795,72196159333";"49,64692909317118";"283";"2021";"8339,28104212069";"51,60761366723075";"271";"Operadores de rede de teleprocessamento e afins";"0,0697253035966742818";"-0,042402826855123643"
"3731";"3964,95973703867";"27,09825654016986";"441";"2021";"3725,13162668329";"25,08947435734901";"510";"Técnicos de operação de registros sonoro/audiovisuais";"-0,0604868967810752167";"0,156462585034013557"
"3732";"7411,70865429412";"47,67632702487116";"445";"2021";"6704,42221696264";"44,19788727673711";"419";"Supervisores operacionais e técnicos em mídias audiovisuais";"-0,0954282568732248704";"-0,058426966292134841"
"3741";"2090,20400886963";"12,15025579873885";"299";"2021";"2025,09063267237";"11,53159345599737";"308";"Técnicos em áudio";"-0,0311516846781269008";"0,030100334448160515"
"3744";"3723,09900922517";"25,12915342079429";"228";"2021";"3468,80936521550";"22,54471306727729";"238";"Técnicos em montagem, edição e finalização de mídia audiovisual";"-0,0683005322661539571";"0,043859649122806932"
"3751";"2389,13117283326";"13,81260554107715";"155";"2021";"2181,94628873981";"12,57969037252834";"178";"Designers de interiores, de vitrines e visual merchandiser e afins (nível médio)";"-0,0867197609111395318";"0,148387096774193594"
"3911";"2260,38209792374";"13,67605173363282";"965";"2021";"2445,55445527756";"14,51133756698681";"756";"Planejadores, programadores e controladores de produção e manutenção";"0,0819208210522981428";"-0,216580310880828963"
"3912";"2943,16590484738";"17,34826780070213";"1151";"2021";"2732,06118060662";"16,07940026045327";"1180";"Técnicos de controle da produção";"-0,0717270894899477707";"0,025195482189400487"
"3951";"15785,00561546243";"98,83793594734937";"653";"2021";"14856,58917057523";"93,18495588236533";"674";"Técnicos de apoio em pesquisa e desenvolvimento";"-0,0588163518914276429";"0,032159264931087339"
"4101";"3583,09331142482";"20,83549994368401";"7153";"2021";"3390,43437188134";"19,78935680079070";"7520";"Supervisores administrativos";"-0,0537688870477293079";"0,051307143855724879"
"4102";"2854,77240323974";"16,41329291438608";"1376";"2021";"2888,98023831354";"16,80230503330304";"1413";"Supervisores de serviços financeiros, de câmbio e de controle";"0,0119826838156966708";"0,026889534883721034"
"4110";"2196,94464531272";"12,99595311128396";"61767";"2021";"2115,88178040421";"12,36764253717614";"64346";"Agentes, assistentes e auxiliares administrativos";"-0,0368980006307667585";"0,041753687243997639"
"4121";"1820,92702169575";"11,26315057162347";"473";"2021";"1574,47404702565";"10,93345042523040";"625";"Operadores de equipamentos de entrada e transmissão de dados";"-0,1353447841312128697";"0,321353065539112137"
"4122";"1435,77644734159";"8,18742606372611";"3052";"2021";"1404,82182672366";"8,06179464095366";"2957";"Contínuos";"-0,0215594988169973689";"-0,031127129750982974"
"4131";"2284,47939424620";"13,18809110978361";"4442";"2021";"2241,88197192591";"12,95365740660849";"4656";"Auxiliares de contabilidade";"-0,0186464462877529158";"0,048176497073390445"
"4132";"13311,98939256080";"101,06058708318476";"32764";"2021";"13392,89892159667";"100,41234652255847";"33627";"Escriturários de serviços bancários";"0,0060779442238054759";"0,026339885239897498"
"4141";"1687,18209508056";"9,76138837058438";"11260";"2021";"1658,53405403296";"9,57983162253528";"12847";"Almoxarifes e armazenistas";"-0,0169798157123235427";"0,140941385435168653"
"4142";"2061,72591343244";"11,75483658906062";"2409";"2021";"2006,29733003724";"11,44417604399045";"2545";"Apontadores e conferentes";"-0,0268845548450822314";"0,056454960564549683"
"4151";"1440,99859198166";"9,46751452536144";"986";"2021";"1447,43829539248";"9,83312464119299";"989";"Auxiliares de serviços de documentação, informação e pesquisa";"0,0044689172124445786";"0,003042596348884485"
"4152";"3999,48971787541";"22,72437339701940";"1815";"2021";"7285,60919564340";"45,06991398647925";"1720";"Trabalhadores nos serviços de classificação e entregas de correspondências, encomendas e publicações";"0,8216346858152747679";"-0,052341597796143224"
"4201";"2736,40379139810";"16,48404242447192";"1385";"2021";"2578,33333875341";"15,19149512244045";"1462";"Supervisores de atendimento ao público e de pesquisa";"-0,0577657629117396265";"0,055595667870036003"
"4211";"1554,27271160777";"8,95719787686410";"19373";"2021";"1489,53698400557";"8,52511893247658";"19804";"Caixas e bilheteiros (exceto caixa de banco)";"-0,0416501731766508732";"0,022247457802095694"
"4212";"1543,92126045456";"8,77227988894637";"383";"2021";"1459,27326809495";"8,29138542633446";"382";"Coletadores de apostas e de jogos";"-0,0548266252481602878";"-0,002610966057441266"
"4213";"1476,10300872882";"9,78209232786952";"947";"2021";"1516,63061794230";"10,26912098489185";"894";"Cobradores e afins";"0,0274558137025862070";"-0,055966209081309448"
"4221";"1666,80412621841";"9,89042545468315";"17066";"2021";"1604,62152659722";"9,51024592163142";"18259";"Recepcionistas";"-0,0373064828932627712";"0,069905074416969359"
"4222";"1666,35734273253";"11,54720359068197";"2092";"2021";"1600,08302590462";"10,42898264183841";"1740";"Operadores de telefonia";"-0,0397719715503735971";"-0,168260038240917731"
"4223";"1536,34334834352";"11,01251986436072";"7254";"2021";"1501,07608239048";"10,85459549944229";"6466";"Operadores de telemarketing e afins";"-0,0229553283067025493";"-0,108629721532947365"
"4231";"1796,71948009755";"10,75503912169047";"150";"2021";"1948,67052322210";"11,27198295495485";"116";"Despachantes documentalistas e afins";"0,0845713784526382906";"-0,226666666666666683"
"4241";"2138,63069683191";"12,40691233928788";"140";"2021";"2023,70108007382";"12,23516252998942";"121";"Entrevistadores e recenseadores";"-0,0537398144187961613";"-0,135714285714285676"
"5101";"2659,50481038156";"15,57125505925921";"823";"2021";"2702,63225294913";"15,46561715403384";"904";"Supervisores dos serviços de transporte, turismo, hotelaria e administração de edifícios";"0,0162163431324588991";"0,098420413122721762"
"5102";"2329,54070010710";"13,24130159872980";"93";"2021";"2010,97848441866";"11,87588957492158";"115";"Supervisores de lavanderia";"-0,1367489375368255988";"0,236559139784946248"
"5103";"4400,53882146713";"25,16717661198674";"562";"2021";"4127,02405239152";"23,45059134260917";"585";"Supervisores dos serviços de proteção, segurança e outros";"-0,0621548360717383286";"0,040925266903914626"
"5111";"5798,94792271753";"41,42105659083953";"184";"2021";"8119,65776297048";"57,99755544978913";"292";"Trabalhadores de segurança e atendimento aos usuários nos transportes";"0,4001949786721661351";"0,586956521739130377"
"5112";"2575,03371963692";"18,35636223609259";"4681";"2021";"2306,43012438401";"16,47866581427805";"4818";"Fiscais e cobradores dos transportes coletivos";"-0,1043107098771428598";"0,029267250587481364"
"5121";"1542,15733604280";"8,76225759115229";"122";"2021";"1450,93595250365";"8,24395427558895";"142";"Trabalhadores dos serviços domésticos em geral";"-0,0591518007969433768";"0,163934426229508157"
"5131";"2275,18397678688";"13,50328797966274";"128";"2021";"2296,89346111260";"13,93680309452966";"129";"Mordomos e governantas";"0,0095418588330513643";"0,007812500000000000"
"5132";"1856,76253869252";"10,82671906439315";"9866";"2021";"1878,85475121742";"10,99658208347428";"10347";"Cozinheiros";"0,0118982433480467886";"0,048753294141496095"
"5133";"1559,33238952571";"9,54991642188110";"1372";"2021";"1542,96343220531";"9,39733271746267";"1602";"Camareiros, roupeiros e afins";"-0,0104974137844847659";"0,167638483965014684"
"5134";"1435,77644734159";"8,25224131853913";"22715";"2021";"1405,66718191669";"8,18133314871861";"24204";"Trabalhadores no atendimento em estabelecimentos de serviços de alimentação, bebidas e hotelaria";"-0,0209707196971009591";"0,065551397754787688"
"5135";"1483,13549684411";"8,54763535878567";"6956";"2021";"1429,96586024646";"8,26325695275943";"7832";"Trabalhadores auxiliares nos serviços de alimentação";"-0,0358494801795210538";"0,125934445083381252"
"5136";"1677,30063694495";"9,60284485054581";"1256";"2021";"1658,87747958013";"9,46980936463510";"1449";"Churrasqueiros, pizzaiolos e sushimen";"-0,0109838134911709462";"0,153662420382165710"
"5141";"1732,67277727852";"10,03502347483062";"6714";"2021";"1653,01811139841";"9,65235925557399";"6889";"Trabalhadores nos serviços de administração de edifícios";"-0,0459721344530066300";"0,026064938933571646"
"5142";"1467,68955347537";"8,48901810392424";"15347";"2021";"1391,23274199564";"7,97077486306734";"14132";"Trabalhadores nos serviços de coleta de resíduos, de limpeza e conservação de áreas públicas";"-0,0520933131251687387";"-0,079168567146673641"
"5143";"1467,67794870950";"8,45446755100255";"44651";"2021";"1406,58122221916";"8,11733111492783";"50304";"Trabalhadores nos  serviços de manutenção de edificações";"-0,0416281559207616336";"0,126604107410808187"
"5151";"1725,39658908002";"9,80338971068194";"595";"2021";"1607,95011266979";"9,37335601821400";"570";"Trabalhadores em serviços de promoção e apoio à saúde";"-0,0680692642801928871";"-0,042016806722689037"
"5152";"1767,60312253768";"10,61156934266895";"1791";"2021";"1644,21585045094";"9,92242995976263";"1586";"Auxiliares de laboratório da saúde";"-0,0698048507119568562";"-0,114461194863204940"
"5153";"1869,97456463190";"11,10285974308791";"555";"2021";"1626,25205259897";"9,40823892781292";"742";"Trabalhadores de atenção, defesa e proteção a pessoas em situação de risco e adolescentes em conflito com a lei";"-0,1303346669214738851";"0,336936936936936826"
"5161";"1750,69497866971";"10,33549460014389";"397";"2021";"1739,64588480456";"9,90650616836607";"328";"Trabalhadores nos serviços de embelezamento e higiene";"-0,0063112615274326656";"-0,173803526448362722"
"5162";"1748,21155877421";"11,02452757348682";"820";"2021";"1605,00193643408";"9,79536370107619";"832";"Cuidadores de crianças, jovens, adultos e idosos";"-0,0819177871358633958";"0,014634146341463428"
"5163";"1474,38550338053";"8,43465373200834";"1663";"2021";"1444,18367789930";"8,22240011974384";"1604";"Tintureiros, lavadeiros e afins, a máquina";"-0,0204843478262516365";"-0,035478051713770276"
"5165";"1749,99869271770";"9,94317439044146";"148";"2021";"1635,76229852061";"9,29410396886708";"143";"Trabalhadores dos serviços funerários";"-0,0652779883050575993";"-0,033783783783783772"
"5171";"4459,21251768982";"28,10041305716697";"3829";"2021";"4182,23631343655";"26,50860971792113";"4314";"Bombeiros, salva-vidas e afins";"-0,0621132550095997438";"0,126664925568033437"
"5173";"3603,67436368964";"20,77991575262870";"25308";"2021";"3362,74898930948";"19,10652834834933";"26173";"Vigilantes e guardas de segurança";"-0,0668554786214045071";"0,034178915757863138"
"5174";"1799,34215718345";"10,86552616338090";"22395";"2021";"1710,35432736593";"10,29953762790509";"22555";"Porteiros, vigias e afins";"-0,0494557577402682247";"0,007144451886581749"
"5191";"1795,83751789167";"10,24977757953664";"3117";"2021";"1668,34017427215";"9,56644282935016";"3190";"Motociclistas e ciclistas de entregas rápidas";"-0,0709960351920938537";"0,023419955085017596"
"5192";"1553,76210190963";"8,82819376085018";"272";"2021";"1460,53073394459";"8,29847007923062";"301";"Trabalhadores da coleta e seleção de material reciclável";"-0,0600036310902788417";"0,106617647058823595"
"5193";"1517,90337538113";"8,75803767629163";"676";"2021";"1479,37158780933";"8,52385810441878";"851";"Trabalhadores de serviços veterinários, de higiene e estética de animais domésticos";"-0,0253848750827928571";"0,258875739644970349"
"5199";"1655,79120341079";"9,53826037232673";"2249";"2021";"1583,35027655250";"9,05370608584806";"2225";"Outros trabalhadores dos serviços";"-0,0437500372686243644";"-0,010671409515340180"
"5201";"3914,12506015903";"22,53427941978039";"1989";"2021";"3512,85237077256";"20,39731608237177";"1994";"Supervisores de vendas e de prestação de serviços";"-0,1025191283413307008";"0,002513826043237799"
"5211";"1740,71488002423";"10,00423128358170";"60476";"2021";"1648,44262641611";"9,46449587496297";"63734";"Operadores do comércio em lojas e mercados";"-0,0530082523375889902";"0,053872610622395678"
"5231";"1801,17571019041";"10,25248096249425";"468";"2021";"1772,07582339732";"10,07527700981623";"483";"Instaladores de produtos e acessórios";"-0,0161560510884364295";"0,032051282051282159"
"5241";"2595,17379079880";"14,98053291493583";"416";"2021";"2087,49369632814";"11,86075963822808";"454";"Vendedores em domicílio";"-0,1956247000762100230";"0,091346153846153744"
"5242";"1883,65658358889";"10,70259422493688";"161";"2021";"1703,91906095896";"9,68135830090320";"174";"Vendedores em bancas, quiosques e barracas";"-0,0954194751824014586";"0,080745341614906874"
"6210";"1782,84018012082";"10,14193897399574";"1759";"2021";"1585,04098693857";"9,00591469851461";"1656";"Trabalhadores agropecuários em geral";"-0,1109461158592719432";"-0,058555997725980635"
"6220";"1819,04704962532";"10,42342048243603";"2272";"2021";"1806,38667729459";"10,32242932885913";"2361";"Trabalhadores de apoio à agricultura";"-0,0069598927269894917";"0,039172535211267512"
"6223";"1611,04322622830";"9,15365469447895";"199";"2021";"1529,88156059311";"8,69250886700630";"222";"Trabalhadores agrícolas na olericultura";"-0,0503783289696075887";"0,115577889447236126"
"6230";"2066,00226965436";"11,73864925939979";"341";"2021";"1907,73419799944";"10,89265382785342";"345";"Tratadores polivalentes de animais";"-0,0766059524617090926";"0,011730205278592365"
